window_start,Sample_ID,Ions,Concentration
1996-08-13,MPR,NH4-N,NA
1996-08-13,MPR,K,0.7424999999999999
1996-08-13,MPR,Mg,2.20625
1996-08-13,MPR,Ca,8.11875
1996-10-15,MPR,NO3-N,162.66666666666666
1996-10-15,MPR,NH4-N,NA
1996-10-15,MPR,K,0.7222222222222222
1996-10-15,MPR,Mg,1.8511111111111112
1996-10-15,MPR,Ca,6.816666666666666
1996-12-17,MPR,NO3-N,115.71428571428571
1996-12-17,MPR,NH4-N,NA
1996-12-17,MPR,K,0.7428571428571429
1996-12-17,MPR,Mg,1.7914285714285714
1996-12-17,MPR,Ca,7.492857142857143
1997-02-18,MPR,NO3-N,98.625
1997-02-18,MPR,NH4-N,NA
1997-02-18,MPR,K,0.8444444444444444
1997-02-18,MPR,Mg,2.2244444444444444
1997-02-18,MPR,Ca,9.216666666666667
1997-04-22,MPR,NO3-N,132.42857142857142
1997-04-22,MPR,NH4-N,NA
1997-04-22,MPR,K,0.8914285714285715
1997-04-22,MPR,Mg,1.7614285714285713
1997-04-22,MPR,Ca,8.031428571428572
1997-06-24,MPR,NO3-N,88
1997-06-24,MPR,NH4-N,NA
1997-06-24,MPR,K,0.7155555555555555
1997-06-24,MPR,Mg,2.1544444444444446
1997-06-24,MPR,Ca,7.912222222222223
1997-08-26,MPR,NO3-N,57.75
1997-08-26,MPR,NH4-N,6.5
1997-08-26,MPR,K,0.62
1997-08-26,MPR,Mg,1.758888888888889
1997-08-26,MPR,Ca,6.937777777777778
1997-10-28,MPR,NO3-N,57.142857142857146
1997-10-28,MPR,NH4-N,25.75
1997-10-28,MPR,K,0.785
1997-10-28,MPR,Mg,2.051
1997-10-28,MPR,Ca,6.845
1997-12-30,MPR,NO3-N,62.142857142857146
1997-12-30,MPR,NH4-N,30.571428571428573
1997-12-30,MPR,K,0.66875
1997-12-30,MPR,Mg,1.795
1997-12-30,MPR,Ca,6.12125
1998-03-03,MPR,NO3-N,35.285714285714285
1998-03-03,MPR,NH4-N,9
1998-03-03,MPR,K,0.82125
1998-03-03,MPR,Mg,1.84
1998-03-03,MPR,Ca,5.872222222222222
1998-05-05,MPR,NO3-N,74.375
1998-05-05,MPR,NH4-N,14
1998-05-05,MPR,K,0.7877777777777778
1998-05-05,MPR,Mg,1.557777777777778
1998-05-05,MPR,Ca,5.374444444444444
1998-07-07,MPR,NO3-N,75.72727272727272
1998-07-07,MPR,NH4-N,14.5
1998-07-07,MPR,K,0.73
1998-07-07,MPR,Mg,2.231818181818182
1998-07-07,MPR,Ca,6.744545454545454
1998-09-08,MPR,NO3-N,162.83333333333331
1998-09-08,MPR,NH4-N,12
1998-09-08,MPR,K,1.1841666666666666
1998-09-08,MPR,Mg,1.9341666666666666
1998-09-08,MPR,Ca,8.21
1998-11-10,MPR,NO3-N,376.875
1998-11-10,MPR,NH4-N,7.25
1998-11-10,MPR,K,1.0875
1998-11-10,MPR,Mg,2.04375
1998-11-10,MPR,Ca,7.03875
1999-01-12,MPR,NO3-N,178
1999-01-12,MPR,NH4-N,13.833333333333332
1999-01-12,MPR,K,1.0622222222222222
1999-01-12,MPR,Mg,3.5877777777777777
1999-01-12,MPR,Ca,8.186666666666667
1999-03-16,MPR,NO3-N,131
1999-03-16,MPR,NH4-N,11.857142857142858
1999-03-16,MPR,K,1.0244444444444445
1999-03-16,MPR,Mg,2.4811111111111113
1999-03-16,MPR,Ca,7.528888888888889
1999-05-18,MPR,NO3-N,111.14285714285714
1999-05-18,MPR,NH4-N,7.5
1999-05-18,MPR,K,1.0355555555555556
1999-05-18,MPR,Mg,2.03
1999-05-18,MPR,Ca,7.023333333333333
1999-07-20,MPR,NO3-N,127.75
1999-07-20,MPR,NH4-N,7
1999-07-20,MPR,K,0.78625
1999-07-20,MPR,Mg,1.8775
1999-07-20,MPR,Ca,6.4675
1999-09-21,MPR,NO3-N,166.11111111111111
1999-09-21,MPR,NH4-N,7.166666666666667
1999-09-21,MPR,K,0.77
1999-09-21,MPR,Mg,1.8322222222222222
1999-09-21,MPR,Ca,6.333333333333333
1999-11-23,MPR,NO3-N,154.66666666666666
1999-11-23,MPR,NH4-N,7.75
1999-11-23,MPR,K,0.5955555555555555
1999-11-23,MPR,Mg,1.7844444444444445
1999-11-23,MPR,Ca,5.685555555555555
2000-01-25,MPR,NO3-N,84
2000-01-25,MPR,NH4-N,9.2
2000-01-25,MPR,K,0.587
2000-01-25,MPR,Mg,2.013
2000-01-25,MPR,Ca,6.248
2000-03-28,MPR,NO3-N,55.77777777777778
2000-03-28,MPR,NH4-N,7.333333333333333
2000-03-28,MPR,K,0.68
2000-03-28,MPR,Mg,2.33
2000-03-28,MPR,Ca,7.903333333333333
2000-05-30,MPR,NO3-N,66.8
2000-05-30,MPR,NH4-N,8.571428571428571
2000-05-30,MPR,K,0.667
2000-05-30,MPR,Mg,1.968
2000-05-30,MPR,Ca,6.364
2000-08-01,MPR,NO3-N,74.22222222222223
2000-08-01,MPR,NH4-N,7.666666666666667
2000-08-01,MPR,K,0.7366666666666667
2000-08-01,MPR,Mg,1.8955555555555554
2000-08-01,MPR,Ca,7.386666666666667
2000-10-03,MPR,NO3-N,93.33333333333333
2000-10-03,MPR,NH4-N,10
2000-10-03,MPR,K,0.7
2000-10-03,MPR,Mg,1.8422222222222222
2000-10-03,MPR,Ca,6.138888888888889
2000-12-05,MPR,NO3-N,105
2000-12-05,MPR,NH4-N,9.833333333333334
2000-12-05,MPR,K,0.72625
2000-12-05,MPR,Mg,2.1350000000000002
2000-12-05,MPR,Ca,7.0175
2001-02-06,MPR,NO3-N,59.111111111111114
2001-02-06,MPR,NH4-N,7.714285714285714
2001-02-06,MPR,K,0.7655555555555555
2001-02-06,MPR,Mg,2.398888888888889
2001-02-06,MPR,Ca,9.562222222222223
2001-04-10,MPR,NO3-N,47.22222222222222
2001-04-10,MPR,NH4-N,7
2001-04-10,MPR,K,0.7
2001-04-10,MPR,Mg,1.8033333333333335
2001-04-10,MPR,Ca,7.136666666666667
2001-06-12,MPR,NO3-N,52.1
2001-06-12,MPR,NH4-N,7
2001-06-12,MPR,K,0.763
2001-06-12,MPR,Mg,2.084
2001-06-12,MPR,Ca,8.342
2001-08-14,MPR,NO3-N,53.888888888888886
2001-08-14,MPR,NH4-N,7
2001-08-14,MPR,K,0.7677777777777778
2001-08-14,MPR,Mg,1.9644444444444444
2001-08-14,MPR,Ca,7.5344444444444445
2001-10-16,MPR,NO3-N,91
2001-10-16,MPR,NH4-N,12.25
2001-10-16,MPR,K,0.674
2001-10-16,MPR,Mg,1.787
2001-10-16,MPR,Ca,6.728
2001-12-18,MPR,NO3-N,124.22222222222223
2001-12-18,MPR,NH4-N,9
2001-12-18,MPR,K,0.7088888888888889
2001-12-18,MPR,Mg,2.042222222222222
2001-12-18,MPR,Ca,5.857777777777778
2002-02-19,MPR,NO3-N,72.22222222222223
2002-02-19,MPR,NH4-N,9.166666666666666
2002-02-19,MPR,K,0.7288888888888889
2002-02-19,MPR,Mg,1.988888888888889
2002-02-19,MPR,Ca,7.052222222222222
2002-04-23,MPR,NO3-N,50.75
2002-04-23,MPR,NH4-N,7.428571428571429
2002-04-23,MPR,K,0.6511111111111111
2002-04-23,MPR,Mg,1.728888888888889
2002-04-23,MPR,Ca,5.6066666666666665
2002-06-25,MPR,NO3-N,63.55555555555556
2002-06-25,MPR,NH4-N,10.444444444444445
2002-06-25,MPR,K,0.7255555555555555
2002-06-25,MPR,Mg,2.207777777777778
2002-06-25,MPR,Ca,7.983333333333333
2002-08-27,MPR,NO3-N,74.88888888888889
2002-08-27,MPR,NH4-N,7.5
2002-08-27,MPR,K,0.6444444444444444
2002-08-27,MPR,Mg,1.8444444444444443
2002-08-27,MPR,Ca,8.01
2002-10-29,MPR,NO3-N,84.66666666666667
2002-10-29,MPR,NH4-N,9.428571428571429
2002-10-29,MPR,K,0.6366666666666667
2002-10-29,MPR,Mg,1.8722222222222222
2002-10-29,MPR,Ca,7.651111111111111
2002-12-31,MPR,NO3-N,83.66666666666667
2002-12-31,MPR,NH4-N,8.833333333333334
2002-12-31,MPR,K,0.56875
2002-12-31,MPR,Mg,1.61875
2002-12-31,MPR,Ca,6.557142857142857
2003-03-04,MPR,NO3-N,54.22222222222222
2003-03-04,MPR,NH4-N,8.2
2003-03-04,MPR,K,0.6255555555555555
2003-03-04,MPR,Mg,2.2266666666666666
2003-03-04,MPR,Ca,9.301111111111112
2003-05-06,MPR,NO3-N,46.333333333333336
2003-05-06,MPR,NH4-N,8
2003-05-06,MPR,K,0.6844444444444444
2003-05-06,MPR,Mg,1.9644444444444444
2003-05-06,MPR,Ca,5.486666666666666
2003-07-08,MPR,NO3-N,72.55555555555556
2003-07-08,MPR,NH4-N,13
2003-07-08,MPR,K,0.7677777777777778
2003-07-08,MPR,Mg,1.8955555555555557
2003-07-08,MPR,Ca,6.126666666666667
2003-09-09,MPR,NO3-N,91.77777777777777
2003-09-09,MPR,NH4-N,9
2003-09-09,MPR,K,0.6811111111111111
2003-09-09,MPR,Mg,1.9233333333333333
2003-09-09,MPR,Ca,6.735555555555556
2003-11-11,MPR,NO3-N,98.11111111111111
2003-11-11,MPR,NH4-N,8.5
2003-11-11,MPR,K,0.5977777777777777
2003-11-11,MPR,Mg,1.7722222222222221
2003-11-11,MPR,Ca,6.125555555555556
2004-01-13,MPR,NO3-N,82.375
2004-01-13,MPR,NH4-N,16.5
2004-01-13,MPR,K,0.6988888888888889
2004-01-13,MPR,Mg,2.0633333333333335
2004-01-13,MPR,Ca,7.653333333333333
2004-03-16,MPR,NO3-N,38.5
2004-03-16,MPR,NH4-N,6.5
2004-03-16,MPR,K,0.6333333333333333
2004-03-16,MPR,Mg,1.6133333333333333
2004-03-16,MPR,Ca,5.472222222222222
2004-05-18,MPR,NO3-N,68.77777777777777
2004-05-18,MPR,NH4-N,13
2004-05-18,MPR,K,0.7922222222222223
2004-05-18,MPR,Mg,1.8888888888888888
2004-05-18,MPR,Ca,6.085555555555556
2004-07-20,MPR,NO3-N,59.75
2004-07-20,MPR,NH4-N,10
2004-07-20,MPR,K,0.7322222222222222
2004-07-20,MPR,Mg,1.9011111111111112
2004-07-20,MPR,Ca,6.583333333333333
2004-09-21,MPR,NO3-N,82.22222222222223
2004-09-21,MPR,NH4-N,14.333333333333334
2004-09-21,MPR,K,0.9111111111111111
2004-09-21,MPR,Mg,1.9211111111111112
2004-09-21,MPR,Ca,6.974444444444444
2004-11-23,MPR,NO3-N,82.25
2004-11-23,MPR,NH4-N,5.5
2004-11-23,MPR,K,0.6033333333333333
2004-11-23,MPR,Mg,1.7044444444444444
2004-11-23,MPR,Ca,6.586666666666667
2005-01-25,MPR,NO3-N,68.33333333333333
2005-01-25,MPR,NH4-N,10
2005-01-25,MPR,K,0.5766666666666667
2005-01-25,MPR,Mg,2.022222222222222
2005-01-25,MPR,Ca,7.4255555555555555
2005-03-29,MPR,NO3-N,72.33333333333333
2005-03-29,MPR,NH4-N,28.6
2005-03-29,MPR,K,0.6166666666666667
2005-03-29,MPR,Mg,1.7266666666666666
2005-03-29,MPR,Ca,6.555555555555555
2005-05-31,MPR,NO3-N,55.111111111111114
2005-05-31,MPR,NH4-N,9
2005-05-31,MPR,K,0.67
2005-05-31,MPR,Mg,1.9744444444444444
2005-05-31,MPR,Ca,7.654444444444445
2005-08-02,MPR,NO3-N,57.75
2005-08-02,MPR,NH4-N,12.666666666666666
2005-08-02,MPR,K,0.5877777777777777
2005-08-02,MPR,Mg,1.73
2005-08-02,MPR,Ca,7.432222222222222
2005-10-04,MPR,NO3-N,74.125
2005-10-04,MPR,NH4-N,8
2005-10-04,MPR,K,0.5644444444444444
2005-10-04,MPR,Mg,1.6644444444444444
2005-10-04,MPR,Ca,6.108888888888889
2005-12-06,MPR,NO3-N,72.375
2005-12-06,MPR,NH4-N,12.666666666666666
2005-12-06,MPR,K,0.5444444444444445
2005-12-06,MPR,Mg,1.758888888888889
2005-12-06,MPR,Ca,6.578888888888889
2006-02-07,MPR,NO3-N,68.11111111111111
2006-02-07,MPR,NH4-N,9
2006-02-07,MPR,K,0.5911111111111111
2006-02-07,MPR,Mg,1.9677777777777776
2006-02-07,MPR,Ca,6.706666666666667
2006-04-11,MPR,NO3-N,46.666666666666664
2006-04-11,MPR,NH4-N,7
2006-04-11,MPR,K,0.6377777777777778
2006-04-11,MPR,Mg,2.0355555555555553
2006-04-11,MPR,Ca,7.788888888888889
2006-06-13,MPR,NO3-N,69.25
2006-06-13,MPR,NH4-N,8.75
2006-06-13,MPR,K,0.6488888888888888
2006-06-13,MPR,Mg,1.8811111111111112
2006-06-13,MPR,Ca,7.373333333333333
2006-08-15,MPR,NO3-N,53.714285714285715
2006-08-15,MPR,NH4-N,15.5
2006-08-15,MPR,K,0.6366666666666666
2006-08-15,MPR,Mg,1.761111111111111
2006-08-15,MPR,Ca,7.702222222222222
2006-10-17,MPR,NO3-N,69.33333333333333
2006-10-17,MPR,NH4-N,7.75
2006-10-17,MPR,K,0.6355555555555555
2006-10-17,MPR,Mg,1.768888888888889
2006-10-17,MPR,Ca,7.816666666666666
2006-12-19,MPR,NO3-N,83.44444444444444
2006-12-19,MPR,NH4-N,8
2006-12-19,MPR,K,0.6666666666666666
2006-12-19,MPR,Mg,2.0455555555555556
2006-12-19,MPR,Ca,8.217777777777778
2007-02-20,MPR,NO3-N,58.777777777777786
2007-02-20,MPR,NH4-N,7.888888888888889
2007-02-20,MPR,K,0.7188888888888889
2007-02-20,MPR,Mg,2.2911111111111113
2007-02-20,MPR,Ca,7.958888888888889
2007-04-24,MPR,NO3-N,51.375
2007-04-24,MPR,NH4-N,9.4
2007-04-24,MPR,K,0.6555555555555556
2007-04-24,MPR,Mg,1.988888888888889
2007-04-24,MPR,Ca,7.127777777777778
2007-06-26,MPR,NO3-N,48.77777777777778
2007-06-26,MPR,NH4-N,9.285714285714286
2007-06-26,MPR,K,0.6722222222222223
2007-06-26,MPR,Mg,1.8666666666666667
2007-06-26,MPR,Ca,7.6466666666666665
2007-08-28,MPR,NO3-N,78.66666666666667
2007-08-28,MPR,NH4-N,7
2007-08-28,MPR,K,0.59
2007-08-28,MPR,Mg,2.021111111111111
2007-08-28,MPR,Ca,7.732222222222222
2007-10-30,MPR,NO3-N,107.625
2007-10-30,MPR,NH4-N,12.4
2007-10-30,MPR,K,0.52
2007-10-30,MPR,Mg,1.5677777777777777
2007-10-30,MPR,Ca,6.376666666666667
2008-01-01,MPR,NO3-N,63.42857142857143
2008-01-01,MPR,NH4-N,10
2008-01-01,MPR,K,0.63875
2008-01-01,MPR,Mg,2.0025
2008-01-01,MPR,Ca,8.29125
2008-03-04,MPR,NO3-N,61.125
2008-03-04,MPR,NH4-N,8.333333333333334
2008-03-04,MPR,K,0.6877777777777778
2008-03-04,MPR,Mg,2.214444444444444
2008-03-04,MPR,Ca,6.642222222222222
2008-05-06,MPR,NO3-N,38.875
2008-05-06,MPR,NH4-N,6
2008-05-06,MPR,K,0.64875
2008-05-06,MPR,Mg,2.0425
2008-05-06,MPR,Ca,9.055
2008-07-08,MPR,NO3-N,61.111111111111114
2008-07-08,MPR,NH4-N,13
2008-07-08,MPR,K,0.6288888888888889
2008-07-08,MPR,Mg,2.132222222222222
2008-07-08,MPR,Ca,7.717777777777778
2008-09-09,MPR,NO3-N,74.5
2008-09-09,MPR,NH4-N,13
2008-09-09,MPR,K,0.545
2008-09-09,MPR,Mg,1.9689999999999999
2008-09-09,MPR,Ca,6.907
2008-11-11,MPR,NO3-N,69
2008-11-11,MPR,NH4-N,18
2008-11-11,MPR,K,0.5414285714285715
2008-11-11,MPR,Mg,1.78
2008-11-11,MPR,Ca,6.83
2009-01-13,MPR,NO3-N,57.5
2009-01-13,MPR,NH4-N,18
2009-01-13,MPR,K,0.6188888888888889
2009-01-13,MPR,Mg,2.31
2009-01-13,MPR,Ca,10.45111111111111
2009-03-17,MPR,NO3-N,39.375
2009-03-17,MPR,NH4-N,5
2009-03-17,MPR,K,0.6711111111111111
2009-03-17,MPR,Mg,1.9166666666666665
2009-03-17,MPR,Ca,8.698888888888888
2009-05-19,MPR,NO3-N,53.55555555555556
2009-05-19,MPR,NH4-N,15
2009-05-19,MPR,K,0.6766666666666666
2009-05-19,MPR,Mg,1.982222222222222
2009-05-19,MPR,Ca,7.378888888888889
2009-07-21,MPR,NO3-N,65
2009-07-21,MPR,NH4-N,8.2
2009-07-21,MPR,K,0.7244444444444444
2009-07-21,MPR,Mg,1.8955555555555554
2009-07-21,MPR,Ca,8.265555555555554
2009-09-22,MPR,NO3-N,66.66666666666667
2009-09-22,MPR,NH4-N,11.6
2009-09-22,MPR,K,0.66
2009-09-22,MPR,Mg,1.8444444444444443
2009-09-22,MPR,Ca,7.808888888888889
2009-11-24,MPR,NO3-N,72.77777777777777
2009-11-24,MPR,NH4-N,12.833333333333334
2009-11-24,MPR,K,0.6755555555555556
2009-11-24,MPR,Mg,2.051111111111111
2009-11-24,MPR,Ca,8.633333333333333
2010-01-26,MPR,NO3-N,72.33333333333333
2010-01-26,MPR,NH4-N,12.833333333333334
2010-01-26,MPR,K,0.6388888888888888
2010-01-26,MPR,Mg,2.03
2010-01-26,MPR,Ca,8.936666666666667
2010-03-30,MPR,NO3-N,49.22222222222222
2010-03-30,MPR,NH4-N,11.857142857142858
2010-03-30,MPR,K,0.49222222222222223
2010-03-30,MPR,Mg,1.8511111111111112
2010-03-30,MPR,Ca,6.958888888888889
2010-06-01,MPR,NO3-N,49.55555555555556
2010-06-01,MPR,NH4-N,9.5
2010-06-01,MPR,K,0.5044444444444445
2010-06-01,MPR,Mg,1.6533333333333333
2010-06-01,MPR,Ca,6.084444444444444
2010-08-03,MPR,NO3-N,57.666666666666664
2010-08-03,MPR,NH4-N,11.833333333333334
2010-08-03,MPR,K,0.60375
2010-08-03,MPR,Mg,1.6412499999999999
2010-08-03,MPR,Ca,7.115
2010-10-05,MPR,NO3-N,86.66666666666667
2010-10-05,MPR,NH4-N,22
2010-10-05,MPR,K,0.5988888888888889
2010-10-05,MPR,Mg,2.0366666666666666
2010-10-05,MPR,Ca,7.846666666666667
2010-12-07,MPR,NO3-N,52.75
2010-12-07,MPR,NH4-N,17.5
2010-12-07,MPR,K,0.6333333333333333
2010-12-07,MPR,Mg,2.1644444444444444
2010-12-07,MPR,Ca,8.601111111111111
2011-02-08,MPR,NO3-N,39.333333333333336
2011-02-08,MPR,NH4-N,6.5
2011-02-08,MPR,K,0.55
2011-02-08,MPR,Mg,1.9977777777777777
2011-02-08,MPR,Ca,8.87
2011-04-12,MPR,NO3-N,32.857142857142854
2011-04-12,MPR,NH4-N,21
2011-04-12,MPR,K,0.5388888888888889
2011-04-12,MPR,Mg,1.7722222222222221
2011-04-12,MPR,Ca,8.213333333333333
2011-06-14,MPR,NO3-N,49.857142857142854
2011-06-14,MPR,NH4-N,13
2011-06-14,MPR,K,0.5222222222222223
2011-06-14,MPR,Mg,1.521111111111111
2011-06-14,MPR,Ca,8.157777777777778
2011-08-16,MPR,NO3-N,93
2011-08-16,MPR,NH4-N,8
2011-08-16,MPR,K,0.6075
2011-08-16,MPR,Mg,1.70375
2011-08-16,MPR,Ca,8.08875
2011-10-18,MPR,NO3-N,98
2011-10-18,MPR,NH4-N,12
2011-10-18,MPR,K,0.5655555555555556
2011-10-18,MPR,Mg,1.6422222222222222
2011-10-18,MPR,Ca,8.055555555555555
2011-12-20,MPR,NO3-N,62.375
2011-12-20,MPR,NH4-N,11.666666666666666
2011-12-20,MPR,K,0.61
2011-12-20,MPR,Mg,2.174444444444444
2011-12-20,MPR,Ca,9.276666666666667
2012-02-21,MPR,NO3-N,36
2012-02-21,MPR,NH4-N,NA
2012-02-21,MPR,K,0.5566666666666666
2012-02-21,MPR,Mg,1.8244444444444445
2012-02-21,MPR,Ca,8.87111111111111
2012-04-24,MPR,NO3-N,49
2012-04-24,MPR,NH4-N,17
2012-04-24,MPR,K,0.62
2012-04-24,MPR,Mg,1.9344444444444444
2012-04-24,MPR,Ca,8.777777777777777
2012-06-26,MPR,NO3-N,68
2012-06-26,MPR,NH4-N,11.25
2012-06-26,MPR,K,0.55375
2012-06-26,MPR,Mg,1.68125
2012-06-26,MPR,Ca,7.50875
2012-08-28,MPR,NO3-N,59.2
2012-08-28,MPR,NH4-N,5
2012-08-28,MPR,K,0.6244444444444445
2012-08-28,MPR,Mg,1.9877777777777779
2012-08-28,MPR,Ca,8.69
2012-10-30,MPR,NO3-N,49.6
2012-10-30,MPR,NH4-N,14.333333333333334
2012-10-30,MPR,K,0.5688888888888889
2012-10-30,MPR,Mg,1.771111111111111
2012-10-30,MPR,Ca,7.386666666666667
2013-01-01,MPR,NO3-N,73.25
2013-01-01,MPR,NH4-N,6
2013-01-01,MPR,K,0.6333333333333333
2013-01-01,MPR,Mg,1.8388888888888888
2013-01-01,MPR,Ca,8.022222222222222
2013-03-05,MPR,NO3-N,54.57142857142857
2013-03-05,MPR,NH4-N,10
2013-03-05,MPR,K,0.62
2013-03-05,MPR,Mg,1.7655555555555555
2013-03-05,MPR,Ca,6.576666666666666
2013-05-07,MPR,NO3-N,18.833333333333332
2013-05-07,MPR,NH4-N,NA
2013-05-07,MPR,K,0.47
2013-05-07,MPR,Mg,1.52
2013-05-07,MPR,Ca,7.362222222222222
2013-07-09,MPR,NO3-N,86
2013-07-09,MPR,NH4-N,12
2013-07-09,MPR,K,0.3688888888888889
2013-07-09,MPR,Mg,1.42
2013-07-09,MPR,Ca,7.421111111111111
2013-09-10,MPR,NO3-N,65.5
2013-09-10,MPR,NH4-N,10.25
2013-09-10,MPR,K,0.4742857142857143
2013-09-10,MPR,Mg,1.7028571428571428
2013-09-10,MPR,Ca,7.1571428571428575
2013-11-12,MPR,NO3-N,58.833333333333336
2013-11-12,MPR,NH4-N,8
2013-11-12,MPR,K,0.5355555555555556
2013-11-12,MPR,Mg,1.6911111111111112
2013-11-12,MPR,Ca,7.148888888888889
2014-01-14,MPR,NO3-N,80.55555555555556
2014-01-14,MPR,NH4-N,9
2014-01-14,MPR,K,0.6866666666666666
2014-01-14,MPR,Mg,1.6955555555555555
2014-01-14,MPR,Ca,7.248888888888889
2014-03-18,MPR,NO3-N,44.8
2014-03-18,MPR,NH4-N,9.666666666666666
2014-03-18,MPR,K,0.7055555555555555
2014-03-18,MPR,Mg,2.1666666666666665
2014-03-18,MPR,Ca,8.697777777777778
2014-05-20,MPR,NO3-N,49.5
2014-05-20,MPR,NH4-N,24
2014-05-20,MPR,K,0.7755555555555556
2014-05-20,MPR,Mg,1.9566666666666666
2014-05-20,MPR,Ca,8.258888888888889
2014-07-22,MPR,NO3-N,68.75
2014-07-22,MPR,NH4-N,8.25
2014-07-22,MPR,K,0.7075
2014-07-22,MPR,Mg,1.8025
2014-07-22,MPR,Ca,7.36875
2014-09-23,MPR,NO3-N,84.14285714285714
2014-09-23,MPR,NH4-N,10.666666666666666
2014-09-23,MPR,K,0.6488888888888888
2014-09-23,MPR,Mg,1.711111111111111
2014-09-23,MPR,Ca,7.641111111111111
2014-11-25,MPR,NO3-N,55.857142857142854
2014-11-25,MPR,NH4-N,9
2014-11-25,MPR,K,0.5877777777777777
2014-11-25,MPR,Mg,1.8275000000000001
2014-11-25,MPR,Ca,7.94
2015-01-27,MPR,NO3-N,80.25
2015-01-27,MPR,NH4-N,8
2015-01-27,MPR,K,0.6277777777777778
2015-01-27,MPR,Mg,1.7766666666666666
2015-01-27,MPR,Ca,8.002222222222223
2015-03-31,MPR,NO3-N,52
2015-03-31,MPR,NH4-N,5
2015-03-31,MPR,K,0.84875
2015-03-31,MPR,Mg,2.32
2015-03-31,MPR,Ca,10.27875
2015-06-02,MPR,NO3-N,86.4
2015-06-02,MPR,NH4-N,6
2015-06-02,MPR,K,0.83875
2015-06-02,MPR,Mg,2.10875
2015-06-02,MPR,Ca,10.8975
2015-08-04,MPR,NO3-N,70.4
2015-08-04,MPR,NH4-N,8.5
2015-08-04,MPR,K,0.7424999999999999
2015-08-04,MPR,Mg,1.81
2015-08-04,MPR,Ca,9.5025
2015-10-06,MPR,NO3-N,63.8
2015-10-06,MPR,NH4-N,6
2015-10-06,MPR,K,0.6266666666666667
2015-10-06,MPR,Mg,1.5611111111111111
2015-10-06,MPR,Ca,8.522222222222222
2015-12-08,MPR,NO3-N,77.16666666666667
2015-12-08,MPR,NH4-N,6
2015-12-08,MPR,K,0.65
2015-12-08,MPR,Mg,1.9777777777777779
2015-12-08,MPR,Ca,9.386666666666667
2016-02-09,MPR,NO3-N,70.42857142857143
2016-02-09,MPR,NH4-N,9
2016-02-09,MPR,K,0.7188888888888889
2016-02-09,MPR,Mg,2.111111111111111
2016-02-09,MPR,Ca,8.32
2016-04-12,MPR,NO3-N,40.5
2016-04-12,MPR,NH4-N,12.333333333333334
2016-04-12,MPR,K,0.5966666666666667
2016-04-12,MPR,Mg,1.9244444444444444
2016-04-12,MPR,Ca,9.0344444444444445
2016-06-14,MPR,NO3-N,44.5
2016-06-14,MPR,NH4-N,6.4
2016-06-14,MPR,K,0.6511111111111111
2016-06-14,MPR,Mg,1.8711111111111112
2016-06-14,MPR,Ca,7.84
2016-08-16,MPR,NO3-N,66.44444444444444
2016-08-16,MPR,NH4-N,5.333333333333333
2016-08-16,MPR,K,0.6266666666666667
2016-08-16,MPR,Mg,1.9677777777777776
2016-08-16,MPR,Ca,7.976666666666667
2016-10-18,MPR,NO3-N,91.625
2016-10-18,MPR,NH4-N,6
2016-10-18,MPR,K,0.59
2016-10-18,MPR,Mg,1.8511111111111112
2016-10-18,MPR,Ca,7.594444444444444
2016-12-20,MPR,NO3-N,78.625
2016-12-20,MPR,NH4-N,NA
2016-12-20,MPR,K,0.6488888888888888
2016-12-20,MPR,Mg,1.8722222222222222
2016-12-20,MPR,Ca,7.644444444444444
2017-02-21,MPR,NO3-N,71.55555555555556
2017-02-21,MPR,NH4-N,15
2017-02-21,MPR,K,0.6977777777777778
2017-02-21,MPR,Mg,1.8433333333333333
2017-02-21,MPR,Ca,8.04888888888889
2017-04-25,MPR,NO3-N,72.25
2017-04-25,MPR,NH4-N,8
2017-04-25,MPR,K,0.6911111111111111
2017-04-25,MPR,Mg,1.8166666666666667
2017-04-25,MPR,Ca,6.778888888888889
2017-06-27,MPR,NO3-N,61.857142857142854
2017-06-27,MPR,NH4-N,6
2017-06-27,MPR,K,0.6533333333333333
2017-06-27,MPR,Mg,1.9177777777777778
2017-06-27,MPR,Ca,7.211111111111111
2017-08-29,MPR,NO3-N,238.5
2017-08-29,MPR,NH4-N,NA
2017-08-29,MPR,K,1.01
2017-08-29,MPR,Mg,1.7366666666666668
2017-08-29,MPR,Ca,8.629999999999999
2017-10-31,MPR,NO3-N,359.57142857142856
2017-10-31,MPR,NH4-N,NA
2017-10-31,MPR,K,1.3742857142857143
2017-10-31,MPR,Mg,2.0814285714285714
2017-10-31,MPR,Ca,6.198571428571428
2018-01-02,MPR,NO3-N,356.2
2018-01-02,MPR,NH4-N,12
2018-01-02,MPR,K,1.1657142857142857
2018-01-02,MPR,Mg,1.9114285714285715
2018-01-02,MPR,Ca,7.4157142857142855
2018-03-06,MPR,NO3-N,99.71428571428572
2018-03-06,MPR,NH4-N,7
2018-03-06,MPR,K,0.93
2018-03-06,MPR,Mg,1.94
2018-03-06,MPR,Ca,6.7700000000000005
2018-05-08,MPR,NO3-N,125.14285714285714
2018-05-08,MPR,NH4-N,17
2018-05-08,MPR,K,0.9
2018-05-08,MPR,Mg,1.89
2018-05-08,MPR,Ca,7.434444444444445
2018-07-10,MPR,NO3-N,83.16666666666667
2018-07-10,MPR,NH4-N,11.666666666666666
2018-07-10,MPR,K,0.84
2018-07-10,MPR,Mg,1.885
